Country,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
"China, P.R.: Mainland",5.372727272727261,5.327272727272714,5.281818181818167,5.23636363636362,5.190909090909074,5.145454545454541,5.099999999999994,5.054545454545448,5.009090909090901,4.963636363636354,4.918181818181807,4.872727272727261,4.827272727272714,4.781818181818167,4.73636363636362,4.690909090909074,4.645454545454541,4.599999999999994,4.5,4.6,4.4,4.5,4.4,4.3,4.2,4.2,4.2,4.2
"China, P.R.: Mainland",4.438181818181818,4.38181818181819,4.325454545454548,4.269090909090906,4.212727272727278,4.156363636363636,4.1000000000000085,4.043636363636367,3.9872727272727246,3.930909090909097,3.874545454545455,3.8181818181818272,3.7618181818181853,3.7054545454545433,3.6490909090909156,3.5927272727272737,3.5363636363636317,3.480000000000004,3.4,3.5,3.2,3.4,3.1,3.1,3.0,3.0,3.0,3.0
Colombia,4.996363636363636,4.983636363636364,4.9709090909090925,4.958181818181821,4.945454545454545,4.9327272727272735,4.920000000000002,4.90727272727273,4.8945454545454545,4.881818181818183,4.869090909090911,4.856363636363639,4.843636363636364,4.830909090909092,4.81818181818182,4.805454545454548,4.792727272727273,4.780000000000001,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.6,4.7,4.7
Colombia,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.2,6.2,6.0,6.1,6.1,6.1,6.1,6.0,6.2,6.2
"Comoros, Union of the",3.709090909090907,3.6975757575757555,3.686060606060604,3.6745454545454557,3.663030303030304,3.6515151515151523,3.6400000000000006,3.628484848484849,3.616969696969697,3.6054545454545455,3.5939393939393938,3.582424242424242,3.5709090909090904,3.5593939393939387,3.547878787878787,3.5363636363636353,3.5248484848484836,3.513333333333332,3.6,3.5,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.3
"Comoros, Union of the",6.25272727272727,6.2072727272727235,6.161818181818177,6.11636363636363,6.0709090909090975,6.025454545454551,5.980000000000004,5.934545454545457,5.8890909090909105,5.843636363636364,5.798181818181817,5.75272727272727,5.7072727272727235,5.661818181818177,5.61636363636363,5.5709090909090975,5.525454545454551,5.480000000000004,5.8,5.5,5.1,4.9,5.0,5.1,5.3,5.5,5.5,4.6
"Congo, Dem. Rep. of the",6.438181818181818,6.421818181818182,6.405454545454546,6.3890909090909105,6.372727272727275,6.356363636363639,6.339999999999996,6.323636363636361,6.307272727272725,6.290909090909089,6.2745454545454535,6.258181818181818,6.241818181818182,6.2254545454545465,6.209090909090911,6.192727272727275,6.176363636363632,6.159999999999997,6.2,6.1,6.0,6.1,6.1,6.1,6.1,6.1,5.9,6.0
"Congo, Dem. Rep. of the",6.978181818181817,6.9951515151515125,7.012121212121208,7.029090909090904,7.0460606060606,7.063030303030295,7.079999999999998,7.096969696969694,7.11393939393939,7.1309090909090855,7.147878787878781,7.164848484848477,7.18181818181818,7.198787878787876,7.215757575757571,7.232727272727267,7.249696969696963,7.266666666666666,7.5,7.3,7.1,7.2,7.5,7.2,7.5,7.4,7.4,7.5
"Congo, Rep. of",4.88000000000001,4.9266666666666765,4.973333333333343,5.02000000000001,5.066666666666677,5.113333333333344,5.160000000000011,5.206666666666678,5.2533333333333445,5.300000000000011,5.346666666666678,5.393333333333345,5.440000000000012,5.486666666666679,5.533333333333346,5.5800000000000125,5.626666666666679,5.673333333333346,5.9,5.7,5.7,5.8,5.9,5.9,6.1,6.0,6.2,6.1
"Congo, Rep. of",3.390909090909105,3.509090909090901,3.627272727272725,3.7454545454545496,3.863636363636374,3.98181818181817,4.099999999999994,4.218181818181819,4.336363636363643,4.4545454545454675,4.572727272727263,4.690909090909088,4.809090909090912,4.927272727272737,5.0454545454545325,5.163636363636357,5.281818181818181,5.400000000000006,5.9,5.6,5.5,5.7,6.0,5.9,6.4,6.1,6.9,6.5
Costa Rica,1.3254545454545479,1.3812121212121156,1.4369696969696975,1.4927272727272793,1.548484848484847,1.604242424242429,1.6599999999999966,1.7157575757575785,1.7715151515151462,1.827272727272728,1.88303030303031,1.9387878787878776,1.9945454545454595,2.050303030303027,2.106060606060609,2.1618181818181768,2.2175757575757586,2.2733333333333405,2.5,2.5,2.4,2.3,2.4,2.5,2.7,2.7,2.9,2.9
Costa Rica,-2.547272727272741,-2.2927272727272907,-2.0381818181818403,-1.7836363636363899,-1.5290909090909395,-1.2745454545454322,-1.0199999999999818,-0.7654545454545314,-0.510909090909081,-0.2563636363636306,-0.0018181818181801646,0.25272727272727025,0.5072727272727207,0.7618181818181711,1.0163636363636215,1.270909090909072,1.5254545454545223,1.7800000000000296,2.7,2.7,2.3,2.3,2.4,2.9,3.6,3.6,4.7,4.6
Côte d'Ivoire,5.36181818181818,5.331515151515148,5.301212121212117,5.270909090909086,5.240606060606055,5.210303030303031,5.18,5.1496969696969686,5.119393939393937,5.089090909090906,5.058787878787875,5.028484848484844,4.998181818181813,4.967878787878782,4.9375757575757575,4.907272727272726,4.876969696969695,4.846666666666664,4.8,4.9,4.8,4.7,4.5,4.7,4.6,4.6,4.6,4.6
Côte d'Ivoire,6.290909090909089,6.262424242424238,6.233939393939387,6.205454545454543,6.176969696969692,6.148484848484841,6.119999999999997,6.091515151515146,6.0630303030303025,6.0345454545454515,6.0060606060606005,5.977575757575757,5.949090909090906,5.920606060606055,5.892121212121211,5.86363636363636,5.835151515151509,5.806666666666665,5.7,6.0,5.9,5.8,4.9,5.7,5.7,5.6,5.6,5.6
"Croatia, Rep. of",1.2872727272727218,1.3393939393939434,1.3915151515151507,1.443636363636358,1.4957575757575796,1.547878787878787,1.5999999999999943,1.6521212121212159,1.7042424242424232,1.7563636363636306,1.8084848484848521,1.8606060606060595,1.9127272727272668,1.9648484848484884,2.0169696969696957,2.069090909090903,2.1212121212121247,2.173333333333332,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.6,2.9,2.8
"Croatia, Rep. of",-0.6309090909090855,-0.5424242424242323,-0.453939393939379,-0.36545454545455414,-0.27696969696970086,-0.1884848484848476,-0.09999999999999432,-0.011515151515141042,0.07696969696971223,0.16545454545453708,0.25393939393939036,0.34242424242424363,0.4309090909090969,0.5193939393939502,0.6078787878788035,0.6963636363636283,0.7848484848484816,0.8733333333333348,1.3,1.2,1.1,1.1,1.1,1.1,1.1,1.5,2.1,2.0
Cyprus,2.076363636363636,2.083636363636364,2.0909090909090917,2.0981818181818195,2.1054545454545455,2.1127272727272732,2.120000000000001,2.127272727272727,2.1345454545454547,2.1418181818181825,2.1490909090909085,2.1563636363636363,2.163636363636364,2.170909090909092,2.1781818181818178,2.1854545454545455,2.1927272727272733,2.1999999999999993,2.2,2.2,2.2,2.3,2.3,2.2,2.2,2.2,2.3,2.3
Cyprus,4.361818181818187,4.351515151515155,4.3412121212121235,4.3309090909090955,4.320606060606064,4.310303030303032,4.300000000000004,4.289696969696973,4.279393939393941,4.269090909090913,4.2587878787878815,4.24848484848485,4.238181818181822,4.22787878787879,4.217575757575759,4.207272727272731,4.196969696969699,4.186666666666671,4.2,4.1,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.1
Czech Rep.,1.5436363636363595,1.5630303030303025,1.5824242424242385,1.6018181818181816,1.6212121212121176,1.6406060606060606,1.6599999999999966,1.6793939393939397,1.6987878787878756,1.7181818181818187,1.7375757575757547,1.7569696969696977,1.7763636363636337,1.7957575757575768,1.8151515151515127,1.8345454545454558,1.8539393939393918,1.8733333333333277,2.5,2.0,1.9,1.7,1.7,1.6,1.6,1.6,2.6,2.6
Czech Rep.,-1.1654545454545655,-1.0412121212121406,-0.9169696969697156,-0.7927272727272907,-0.6684848484848658,-0.5442424242424408,-0.4200000000000159,-0.295757575757591,-0.17151515151516605,-0.04727272727274112,0.07696969696968381,0.20121212121210874,0.3254545454545337,0.4496969696969586,0.5739393939393835,0.6981818181818085,0.8224242424242334,0.9466666666666583,2.3,1.5,1.2,1.0,1.0,0.9,0.8,0.8,3.4,3.4
Denmark,0.8981818181818113,0.9284848484848425,0.9587878787878736,0.9890909090909048,1.019393939393936,1.0496969696969671,1.0799999999999983,1.1103030303030295,1.1406060606060535,1.1709090909090847,1.2012121212121158,1.231515151515147,1.2618181818181782,1.2921212121212093,1.3224242424242405,1.3527272727272717,1.3830303030302957,1.413333333333327,1.3,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7
Denmark,0.28000000000000114,0.346666666666664,0.4133333333333269,0.47999999999998977,0.5466666666666526,0.6133333333333439,0.6800000000000068,0.7466666666666697,0.8133333333333326,0.8799999999999955,0.9466666666666583,1.0133333333333212,1.079999999999984,1.1466666666666754,1.2133333333333383,1.2800000000000011,1.346666666666664,1.413333333333327,1.4,1.5,1.7,1.8,1.8,1.8,1.8,1.8,2.1,2.1
Djibouti,5.176363636363637,5.176969696969697,5.177575757575758,5.178181818181818,5.178787878787879,5.17939393939394,5.18,5.180606060606061,5.181212121212122,5.181818181818182,5.182424242424243,5.183030303030303,5.183636363636364,5.184242424242424,5.184848484848485,5.1854545454545455,5.186060606060606,5.1866666666666665,5.3,5.2,5.1,5.2,5.1,5.0,5.3,5.3,5.3,5.1
Djibouti,4.794545454545457,4.8321212121212085,4.86969696969696,4.907272727272726,4.944848484848478,4.982424242424244,5.019999999999996,5.057575757575748,5.095151515151514,5.132727272727266,5.170303030303032,5.2078787878787836,5.245454545454535,5.283030303030301,5.320606060606053,5.358181818181819,5.395757575757571,5.433333333333323,5.8,5.5,5.4,5.4,5.3,5.3,6.1,6.1,6.1,5.4
Dominica,3.9745454545454564,3.9587878787878807,3.943030303030305,3.9272727272727295,3.911515151515154,3.895757575757578,3.8800000000000026,3.864242424242427,3.8484848484848513,3.8327272727272756,3.8169696969697,3.8012121212121244,3.7854545454545487,3.769696969696973,3.7539393939393975,3.738181818181822,3.7224242424242426,3.706666666666667,3.3,3.2,3.9,3.9,4.1,4.1,3.8,3.3,3.3,3.3
Dominica,5.334545454545463,5.25212121212121,5.169696969696986,5.087272727272733,5.00484848484848,4.922424242424256,4.840000000000003,4.757575757575751,4.675151515151526,4.592727272727274,4.510303030303021,4.427878787878797,4.345454545454544,4.26303030303032,4.180606060606067,4.098181818181814,4.01575757575759,3.933333333333337,2.6,2.4,4.6,4.5,4.8,4.8,3.7,2.4,2.5,2.5
Dominican Rep.,3.1018181818181745,3.1515151515151416,3.201212121212123,3.25090909090909,3.300606060606057,3.3503030303030243,3.3999999999999915,3.4496969696969586,3.49939393939394,3.549090909090907,3.598787878787874,3.6484848484848413,3.6981818181818085,3.74787878787879,3.797575757575757,3.847272727272724,3.896969696969691,3.9466666666666583,4.1,3.9,3.9,4.4,4.4,3.9,4.4,4.4,4.4,4.4
Dominican Rep.,-0.06545454545454277,0.08545454545452458,0.23636363636364877,0.3872727272727161,0.5381818181818403,0.6890909090909076,0.8400000000000318,0.9909090909090992,1.1418181818181665,1.2927272727272907,1.443636363636358,1.5945454545454822,1.7454545454545496,1.896363636363617,2.047272727272741,2.1981818181818085,2.3490909090909327,2.5,2.7,2.6,2.5,3.7,3.7,2.7,3.9,3.9,3.8,3.8
Ecuador,3.278181818181821,3.3151515151515127,3.3521212121212045,3.3890909090909105,3.4260606060606023,3.463030303030294,3.5,3.5369696969696918,3.5739393939393977,3.6109090909090895,3.6478787878787813,3.6848484848484873,3.721818181818179,3.758787878787871,3.7957575757575768,3.8327272727272685,3.8696969696969603,3.9066666666666663,4.0,4.0,4.1,4.1,3.9,3.9,4.2,4.3,4.3,4.3
Ecuador,1.2527272727272702,1.387272727272716,1.521818181818162,1.6563636363636078,1.7909090909090537,1.9254545454545564,2.0600000000000023,2.194545454545448,2.329090909090894,2.46363636363634,2.5981818181817857,2.7327272727272884,2.8672727272727343,3.00181818181818,3.136363636363626,3.270909090909072,3.4054545454545178,3.5399999999999636,3.9,3.8,4.1,4.1,3.8,3.7,4.8,4.8,4.9,4.9
"Egypt, Arab Rep. of",4.587272727272726,4.5727272727272705,4.558181818181815,4.5436363636363595,4.5290909090909075,4.514545454545452,4.4999999999999964,4.4854545454545445,4.470909090909089,4.456363636363633,4.441818181818181,4.427272727272726,4.41272727272727,4.398181818181815,4.383636363636363,4.369090909090907,4.354545454545452,4.34,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2
"Egypt, Arab Rep. of",4.049090909090907,4.037575757575755,4.026060606060604,4.014545454545452,4.0030303030303,3.9915151515151486,3.979999999999997,3.968484848484845,3.9569696969696935,3.9454545454545418,3.93393939393939,3.9224242424242384,3.9109090909090902,3.8993939393939385,3.887878787878787,3.876363636363635,3.8648484848484834,3.8533333333333317,3.8,3.8,3.9,3.8,3.8,3.9,3.7,3.7,3.7,3.8
El Salvador,2.2072727272727377,2.279393939393941,2.3515151515151445,2.4236363636363762,2.4957575757575796,2.567878787878783,2.640000000000015,2.712121212121218,2.7842424242424215,2.8563636363636533,2.9284848484848567,3.00060606060606,3.0727272727272634,3.144848484848495,3.2169696969696986,3.289090909090902,3.3612121212121338,3.433333333333337,3.7,3.5,3.7,3.6,3.6,3.7,4.1,4.2,4.1,4.1
El Salvador,-1.2127272727272498,-1.00060606060606,-0.7884848484848135,-0.5763636363636238,-0.3642424242423772,-0.15212121212118745,0.060000000000002274,0.27212121212124885,0.4842424242424386,0.6963636363636851,0.9084848484848749,1.1206060606060646,1.3327272727273112,1.544848484848501,1.7569696969697475,1.9690909090909372,2.181212121212127,2.3933333333333735,2.9,2.8,3.4,2.9,2.8,3.1,4.4,4.5,4.4,4.4
"Equatorial Guinea, Rep. of",5.7709090909091,5.709090909090918,5.647272727272735,5.585454545454553,5.523636363636371,5.461818181818188,5.400000000000006,5.338181818181823,5.276363636363641,5.214545454545458,5.152727272727276,5.0909090909090935,5.029090909090911,4.967272727272729,4.905454545454546,4.843636363636364,4.781818181818181,4.719999999999999,4.6,4.5,4.6,4.5,4.5,4.5,4.2,4.2,4.1,4.1
"Equatorial Guinea, Rep. of",8.78909090909093,8.584242424242404,8.379393939393935,8.174545454545466,7.969696969696997,7.764848484848471,7.560000000000002,7.355151515151533,7.150303030303064,6.945454545454538,6.740606060606069,6.5357575757576,6.330909090909074,6.126060606060605,5.921212121212136,5.716363636363667,5.511515151515141,5.306666666666672,4.9,4.7,4.7,4.7,4.6,4.6,3.5,3.5,3.3,3.3
"Eritrea, The State of",6.194545454545448,6.145454545454541,6.096363636363634,6.047272727272727,5.99818181818182,5.949090909090913,5.8999999999999915,5.850909090909084,5.801818181818177,5.75272727272727,5.703636363636363,5.654545454545456,5.605454545454549,5.556363636363642,5.507272727272721,5.458181818181814,5.4090909090909065,5.359999999999999,5.4,5.3,5.1,5.1,5.1,5.1,5.0,5.0,4.9,4.9
"Eritrea, The State of",7.254545454545479,7.145454545454555,7.03636363636366,6.927272727272765,6.818181818181841,6.709090909090946,6.600000000000023,6.490909090909128,6.381818181818204,6.272727272727309,6.163636363636385,6.05454545454549,5.945454545454567,5.8363636363636715,5.727272727272748,5.618181818181853,5.509090909090929,5.400000000000034,5.6,5.2,4.8,4.8,4.8,4.8,4.6,4.6,4.4,4.4
"Estonia, Rep. of",0.7690909090909059,0.7975757575757498,0.8260606060606008,0.8545454545454518,0.8830303030302957,0.9115151515151467,0.9399999999999977,0.9684848484848416,0.9969696969696926,1.0254545454545365,1.0539393939393875,1.0824242424242385,1.1109090909090824,1.1393939393939334,1.1678787878787844,1.1963636363636283,1.2248484848484793,1.2533333333333303,1.4,1.4,1.4,1.4,1.3,1.2,1.2,1.2,1.8,1.8
"Estonia, Rep. of",-2.307272727272732,-2.1527272727273044,-1.9981818181818198,-1.8436363636363922,-1.6890909090909076,-1.53454545454548,-1.3799999999999955,-1.2254545454545678,-1.0709090909090833,-0.9163636363636556,-0.7618181818181711,-0.6072727272727434,-0.4527272727272589,-0.2981818181818312,-0.1436363636363467,0.010909090909080987,0.16545454545450866,0.3199999999999932,0.9,0.9,0.9,0.9,0.8,0.7,0.7,0.7,2.6,2.6
"Eswatini, Kingdom of",4.616363636363635,4.6103030303030295,4.604242424242424,4.598181818181818,4.592121212121212,4.586060606060606,4.58,4.573939393939394,4.567878787878788,4.561818181818182,4.555757575757575,4.549696969696969,4.543636363636363,4.537575757575757,4.531515151515151,4.525454545454545,4.5193939393939395,4.513333333333334,4.6,4.3,4.3,4.6,4.6,4.6,4.6,4.5,4.4,4.3
"Eswatini, Kingdom of",4.078181818181818,4.108484848484849,4.1387878787878805,4.1690909090909045,4.199393939393936,4.229696969696967,4.259999999999998,4.290303030303029,4.32060606060606,4.3509090909090915,4.381212121212123,4.411515151515147,4.441818181818178,4.472121212121209,4.50242424242424,4.532727272727271,4.5630303030303025,4.593333333333334,4.4,4.3,4.2,5.2,5.2,5.2,5.2,5.1,4.5,4.3
"Ethiopia, The Federal Dem. Rep. of",5.7309090909090905,5.729090909090909,5.727272727272727,5.725454545454545,5.723636363636363,5.721818181818181,5.719999999999999,5.718181818181817,5.716363636363635,5.714545454545454,5.712727272727272,5.71090909090909,5.709090909090908,5.707272727272726,5.705454545454545,5.703636363636363,5.701818181818181,5.699999999999999,5.8,5.7,5.8,5.6,5.6,5.6,5.6,5.6,5.8,5.8
"Ethiopia, The Federal Dem. Rep. of",5.61818181818181,5.661818181818177,5.705454545454543,5.749090909090896,5.792727272727262,5.836363636363629,5.8799999999999955,5.923636363636362,5.967272727272714,6.010909090909081,6.054545454545448,6.098181818181814,6.141818181818181,6.185454545454533,6.2290909090909,6.272727272727266,6.316363636363633,6.359999999999999,6.5,6.4,6.9,6.4,6.4,6.5,6.4,6.4,7.0,7.1
"Fiji, Rep. of",2.8854545454545466,2.874545454545455,2.8636363636363633,2.8527272727272717,2.8418181818181836,2.830909090909092,2.8200000000000003,2.8090909090909086,2.798181818181817,2.787272727272729,2.7763636363636373,2.7654545454545456,2.754545454545454,2.7436363636363623,2.7327272727272742,2.7218181818181826,2.710909090909091,2.6999999999999993,2.8,2.5,2.6,2.8,2.7,2.6,2.6,2.6,2.6,2.6
"Fiji, Rep. of",-0.16181818181820518,-0.018181818181801646,0.12545454545454504,0.26909090909089173,0.4127272727272384,0.556363636363642,0.6999999999999886,0.8436363636363353,0.9872727272727388,1.1309090909090855,1.2745454545454322,1.4181818181818358,1.5618181818181824,1.7054545454545291,1.8490909090908758,1.9927272727272793,2.136363636363626,2.2799999999999727,2.0,2.2,2.8,3.4,3.4,3.4,3.3,3.4,3.4,3.4
Finland,0.7963636363636368,0.8103030303030323,0.8242424242424242,0.8381818181818197,0.8521212121212116,0.8660606060606071,0.879999999999999,0.8939393939393945,0.90787878787879,0.9218181818181819,0.9357575757575773,0.9496969696969693,0.9636363636363647,0.9775757575757567,0.9915151515151521,1.005454545454544,1.0193939393939395,1.033333333333335,1.1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2
Finland,-0.038181818181783456,0.0381818181818403,0.11454545454546405,0.19090909090911623,0.26727272727274,0.34363636363639216,0.4200000000000159,0.4963636363636681,0.5727272727272918,0.6490909090909156,0.7254545454545678,0.8018181818181915,0.8781818181818437,0.9545454545454675,1.0309090909091196,1.1072727272727434,1.1836363636363956,1.2600000000000193,1.3,1.3,1.8,1.6,1.6,1.6,1.7,1.7,2.1,2.1
France,2.2436363636363623,2.256363636363634,2.2690909090909095,2.2818181818181813,2.294545454545453,2.307272727272725,2.3200000000000003,2.332727272727272,2.345454545454544,2.3581818181818193,2.370909090909091,2.383636363636363,2.3963636363636347,2.40909090909091,2.421818181818182,2.4345454545454537,2.4472727272727255,2.460000000000001,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,2.6
France,1.3090909090909122,1.3709090909090946,1.432727272727277,1.4945454545454595,1.556363636363642,1.6181818181818244,1.6800000000000068,1.7418181818181893,1.8036363636363717,1.8654545454545541,1.9272727272727366,1.989090909090919,2.0509090909091015,2.112727272727284,2.1745454545454663,2.2363636363636488,2.298181818181831,2.3600000000000136,2.5,2.5,2.5,2.6,2.6,2.7,2.8,2.8,3.0,3.0
Gabon,4.158181818181816,4.135151515151513,4.11212121212121,4.089090909090906,4.066060606060603,4.0430303030303065,4.020000000000003,3.9969696969696997,3.9739393939393963,3.950909090909093,3.9278787878787895,3.904848484848486,3.8818181818181827,3.8587878787878793,3.835757575757576,3.8127272727272725,3.789696969696969,3.7666666666666657,3.8,3.7,3.7,3.7,3.6,3.6,3.6,3.5,3.6,3.6
Gabon,5.696363636363628,5.603636363636355,5.510909090909081,5.418181818181807,5.325454545454534,5.23272727272726,5.140000000000015,5.047272727272741,4.9545454545454675,4.861818181818194,4.76909090909092,4.6763636363636465,4.583636363636373,4.490909090909099,4.3981818181818255,4.305454545454552,4.212727272727278,4.1200000000000045,4.2,4.0,3.9,3.7,3.4,3.4,3.4,3.3,3.4,3.4
"Gambia, The",5.141818181818181,5.098181818181814,5.054545454545448,5.010909090909095,4.967272727272729,4.923636363636362,4.8799999999999955,4.836363636363629,4.7927272727272765,4.74909090909091,4.705454545454543,4.661818181818177,4.618181818181824,4.574545454545458,4.530909090909091,4.487272727272725,4.443636363636358,4.400000000000006,4.7,4.3,4.1,4.1,4.1,4.0,4.0,4.1,4.1,4.1
"Gambia, The",6.334545454545449,6.292121212121202,6.249696969696956,6.2072727272727235,6.164848484848477,6.122424242424231,6.079999999999998,6.037575757575752,5.995151515151505,5.952727272727259,5.910303030303027,5.86787878787878,5.825454545454534,5.783030303030301,5.740606060606055,5.6981818181818085,5.655757575757562,5.61333333333333,6.2,5.7,5.1,5.0,5.3,5.1,5.1,5.4,5.5,5.4
Georgia,4.0145454545454555,4.005454545454544,3.996363636363636,3.987272727272728,3.9781818181818167,3.969090909090909,3.960000000000001,3.9509090909090894,3.9418181818181814,3.9327272727272735,3.923636363636362,3.914545454545454,3.905454545454546,3.8963636363636347,3.8872727272727268,3.878181818181819,3.8690909090909074,3.8599999999999994,4.0,3.8,3.8,3.7,3.8,3.8,3.8,3.8,3.8,3.8
Georgia,3.547272727272727,3.5927272727272737,3.6381818181818204,3.683636363636367,3.729090909090914,3.7745454545454464,3.819999999999993,3.86545454545454,3.9109090909090867,3.9563636363636334,4.00181818181818,4.047272727272727,4.092727272727274,4.13818181818182,4.183636363636367,4.229090909090914,4.274545454545446,4.319999999999993,4.5,4.5,4.4,4.2,4.6,4.6,4.6,4.7,4.8,4.8
Germany,1.7472727272727298,1.779393939393941,1.8115151515151524,1.8436363636363637,1.875757575757575,1.9078787878787864,1.9399999999999977,1.972121212121209,2.0042424242424204,2.0363636363636317,2.0684848484848573,2.1006060606060686,2.13272727272728,2.1648484848484912,2.1969696969697026,2.229090909090914,2.2612121212121252,2.2933333333333366,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.5,2.6,2.6
Germany,0.07272727272726343,0.21393939393942674,0.3551515151515332,0.49636363636363967,0.6375757575757461,0.7787878787879094,0.9200000000000159,1.0612121212121224,1.2024242424242289,1.3436363636363922,1.4848484848484986,1.626060606060605,1.7672727272727116,1.9084848484848749,2.0496969696969813,2.190909090909088,2.3321212121211943,2.4733333333333576,2.4,2.6,3.0,3.3,3.4,3.4,3.4,3.4,3.8,3.8
Ghana,4.519999999999996,4.486666666666665,4.453333333333333,4.420000000000002,4.386666666666656,4.353333333333325,4.319999999999993,4.286666666666662,4.25333333333333,4.219999999999999,4.186666666666667,4.153333333333336,4.11999999999999,4.086666666666659,4.0533333333333275,4.019999999999996,3.9866666666666646,3.953333333333333,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.7,3.6
Ghana,5.356363636363639,5.310303030303032,5.2642424242424255,5.218181818181819,5.172121212121212,5.126060606060619,5.0800000000000125,5.033939393939406,4.987878787878799,4.941818181818192,4.895757575757585,4.8496969696969785,4.803636363636372,4.757575757575765,4.711515151515158,4.665454545454551,4.6193939393939445,4.573333333333338,4.5,4.5,4.5,4.3,4.4,4.3,4.2,4.2,4.2,4.1
Greece,1.8836363636363593,1.8963636363636311,1.9090909090909065,1.9218181818181783,1.9345454545454501,1.947272727272722,1.9599999999999973,1.972727272727269,1.985454545454541,1.9981818181818163,2.010909090909088,2.02363636363636,2.0363636363636317,2.049090909090907,2.061818181818179,2.0745454545454507,2.0872727272727225,2.099999999999998,2.2,2.0,2.1,2.2,2.1,2.3,2.2,2.2,2.2,2.2
Greece,0.3145454545454527,0.4121212121212068,0.5096969696969609,0.607272727272715,0.7048484848484691,0.8024242424242232,0.8999999999999773,0.9975757575757314,1.0951515151515139,1.192727272727268,1.290303030303022,1.3878787878787762,1.4854545454545303,1.5830303030302844,1.6806060606060385,1.7781818181817926,1.875757575757575,1.9733333333333292,2.2,2.0,2.1,2.4,2.4,2.8,2.8,2.8,2.8,2.8
Grenada,1.558181818181815,1.5684848484848466,1.5787878787878782,1.5890909090909062,1.5993939393939378,1.6096969696969659,1.6199999999999974,1.630303030303029,1.640606060606057,1.6509090909090887,1.6612121212121203,1.6715151515151483,1.6818181818181799,1.6921212121212115,1.7024242424242395,1.712727272727271,1.7230303030302991,1.7333333333333307,1.9,1.8,1.7,1.7,1.7,1.7,1.7,1.9,1.9,1.9
Grenada,0.8345454545454487,0.8787878787878753,0.9230303030302878,0.9672727272727144,1.011515151515141,1.0557575757575677,1.0999999999999943,1.144242424242421,1.1884848484848334,1.23272727272726,1.2769696969696867,1.3212121212121133,1.36545454545454,1.4096969696969666,1.453939393939379,1.4981818181818056,1.5424242424242323,1.586666666666659,2.0,1.8,1.6,1.6,1.6,1.6,1.5,2.2,2.2,2.2
Guatemala,4.930909090909093,4.942424242424245,4.953939393939397,4.965454545454545,4.976969696969697,4.988484848484848,5.0,5.011515151515152,5.023030303030303,5.034545454545455,5.046060606060607,5.0575757575757585,5.06909090909091,5.080606060606062,5.092121212121214,5.103636363636365,5.115151515151517,5.126666666666669,5.2,5.2,5.1,5.1,5.0,5.3,5.3,5.3,5.2,5.2
Guatemala,5.259999999999998,5.280000000000001,5.299999999999997,5.32,5.339999999999996,5.359999999999999,5.380000000000003,5.399999999999999,5.420000000000002,5.439999999999998,5.460000000000001,5.479999999999997,5.5,5.520000000000003,5.539999999999999,5.560000000000002,5.579999999999998,5.600000000000001,5.7,6.0,5.5,5.3,5.2,6.0,6.0,6.0,5.7,5.7
Guinea,5.2290909090909,5.184242424242427,5.1393939393939405,5.094545454545454,5.049696969696967,5.00484848484848,4.959999999999994,4.915151515151507,4.87030303030302,4.825454545454548,4.780606060606061,4.7357575757575745,4.690909090909088,4.646060606060601,4.601212121212114,4.556363636363628,4.511515151515141,4.466666666666669,4.5,4.4,4.3,4.3,4.2,4.1,4.1,4.1,4.1,4.1
Guinea,6.116363636363616,6.043636363636352,5.970909090909089,5.898181818181797,5.825454545454534,5.75272727272727,5.679999999999978,5.607272727272715,5.5345454545454515,5.46181818181816,5.389090909090896,5.316363636363633,5.243636363636341,5.170909090909078,5.098181818181814,5.025454545454522,4.952727272727259,4.8799999999999955,4.8,4.8,4.8,4.6,4.4,4.3,4.2,4.3,4.4,4.2
Guinea-Bissau,5.512727272727275,5.460606060606054,5.4084848484848465,5.356363636363639,5.3042424242424175,5.25212121212121,5.200000000000003,5.147878787878781,5.095757575757574,5.043636363636367,4.991515151515145,4.939393939393938,4.88727272727273,4.835151515151509,4.783030303030301,4.730909090909094,4.6787878787878725,4.626666666666665,4.6,4.5,4.5,4.5,4.4,4.2,4.1,4.2,4.2,4.2
